# Average strain over simulation: 0.0282424
# Frame	Strain
3211	0.029921
3212	0.0299146
3213	0.0299081
3214	0.0299022
3215	0.029896
3216	0.0298895
3217	0.0298829
3218	0.0298764
3219	0.0298701
3220	0.0298635
3221	0.0298565
3222	0.0298499
3223	0.0298432
3224	0.0298371
3225	0.0298313
3226	0.0298246
3227	0.0298178
3228	0.0298108
3229	0.0298043
3230	0.0297981
3231	0.0297909
3232	0.0297838
3233	0.0297766
3234	0.02977
3235	0.0297637
3236	0.0297565
3237	0.0297492
3238	0.029742
3239	0.0297347
3240	0.0297289
3241	0.0297215
3242	0.0297145
3243	0.0297074
3244	0.0297
3245	0.0296935
3246	0.0296867
3247	0.0296795
3248	0.029672
3249	0.0296645
3250	0.0296583
3251	0.0296509
3252	0.0296435
3253	0.0296362
3254	0.0296286
3255	0.0296219
3256	0.0296142
3257	0.0296062
3258	0.0295985
3259	0.0295908
3260	0.0295844
3261	0.0295766
3262	0.0295692
3263	0.029561
3264	0.0295532
3265	0.0295463
3266	0.0295385
3267	0.0295303
3268	0.0295227
3269	0.0295147
3270	0.0295091
3271	0.0295015
3272	0.0294935
3273	0.0294855
3274	0.0294778
3275	0.0294707
3276	0.029463
3277	0.0294549
3278	0.0294471
3279	0.029439
3280	0.0294319
3281	0.0294249
3282	0.0294169
3283	0.0294087
3284	0.0294011
3285	0.0293939
3286	0.0293863
3287	0.0293784
3288	0.0293701
3289	0.0293617
3290	0.0293537
3291	0.0293471
3292	0.0293387
3293	0.0293303
3294	0.0293219
3295	0.0293138
3296	0.0293067
3297	0.0292988
3298	0.029292
3299	0.0292852
3300	0.0292781
3301	0.0292721
3302	0.029265
3303	0.0292578
3304	0.0292506
3305	0.0292434
3306	0.0292374
3307	0.0292304
3308	0.0292246
3309	0.0292196
3310	0.0292143
3311	0.0292092
3312	0.0292048
3313	0.0291999
3314	0.0291947
3315	0.0291893
3316	0.0291842
3317	0.0291792
3318	0.029174
3319	0.0291685
3320	0.0291631
3321	0.0291578
3322	0.029153
3323	0.0291475
3324	0.0291422
3325	0.0291368
3326	0.0291315
3327	0.0291273
3328	0.0291217
3329	0.0291161
3330	0.0291104
3331	0.0291048
3332	0.0291003
3333	0.0290946
3334	0.0290889
3335	0.0290831
3336	0.0290776
3337	0.0290726
3338	0.029067
3339	0.0290612
3340	0.0290552
3341	0.0290493
3342	0.0290447
3343	0.0290388
3344	0.0290332
3345	0.0290273
3346	0.0290214
3347	0.0290162
3348	0.0290105
3349	0.0290045
3350	0.0289987
3351	0.0289927
3352	0.0289872
3353	0.0289814
3354	0.0289754
3355	0.0289693
3356	0.0289637
3357	0.0289589
3358	0.0289533
3359	0.0289471
3360	0.028941
3361	0.0289348
3362	0.0289291
3363	0.0289239
3364	0.0289174
3365	0.0289117
3366	0.0289055
3367	0.0288997
3368	0.0288942
3369	0.0288879
3370	0.0288834
3371	0.0288779
3372	0.0288721
3373	0.0288665
3374	0.0288602
3375	0.028854
3376	0.0288476
3377	0.0288411
3378	0.0288357
3379	0.0288293
3380	0.0288231
3381	0.0288166
3382	0.02881
3383	0.0288049
3384	0.0287983
3385	0.028792
3386	0.0287854
3387	0.0287791
3388	0.0287733
3389	0.0287667
3390	0.0287601
3391	0.0287534
3392	0.0287467
3393	0.0287408
3394	0.0287344
3395	0.0287277
3396	0.0287215
3397	0.0287165
3398	0.0287118
3399	0.0287074
3400	0.0287028
3401	0.0286979
3402	0.028693
3403	0.0286883
3404	0.0286836
3405	0.0286786
3406	0.0286737
3407	0.0286685
3408	0.0286637
3409	0.0286589
3410	0.0286539
3411	0.0286487
3412	0.0286434
3413	0.0286383
3414	0.0286337
3415	0.0286282
3416	0.0286228
3417	0.0286177
3418	0.0286128
3419	0.0286078
3420	0.0286024
3421	0.028597
3422	0.0285916
3423	0.0285865
3424	0.0285839
3425	0.0285807
3426	0.0285777
3427	0.0285745
3428	0.0285713
3429	0.0285685
3430	0.0285653
3431	0.028562
3432	0.0285588
3433	0.0285555
3434	0.0285528
3435	0.0285495
3436	0.0285461
3437	0.0285438
3438	0.0285423
3439	0.028541
3440	0.0285396
3441	0.028538
3442	0.0285364
3443	0.0285349
3444	0.0285337
3445	0.0285323
3446	0.0285307
3447	0.0285291
3448	0.0285275
3449	0.0285261
3450	0.0285246
3451	0.028523
3452	0.0285212
3453	0.0285196
3454	0.028518
3455	0.0285163
3456	0.0285146
3457	0.0285127
3458	0.0285109
3459	0.0285091
3460	0.0285076
3461	0.0285057
3462	0.0285038
3463	0.0285019
3464	0.0285
3465	0.0284983
3466	0.0284964
3467	0.0284945
3468	0.0284925
3469	0.0284905
3470	0.0284889
3471	0.0284876
3472	0.0284859
3473	0.0284839
3474	0.0284818
3475	0.0284798
3476	0.0284776
3477	0.0284754
3478	0.0284733
3479	0.0284711
3480	0.0284698
3481	0.0284688
3482	0.0284694
3483	0.0284702
3484	0.028471
3485	0.0284718
3486	0.0284726
3487	0.0284732
3488	0.0284739
3489	0.0284746
3490	0.0284758
3491	0.0284781
3492	0.0284803
3493	0.0284825
3494	0.0284846
3495	0.0284868
3496	0.02849
3497	0.0284941
3498	0.0284983
3499	0.0285024
3500	0.0285064
3501	0.0285103
3502	0.0285144
3503	0.0285183
3504	0.0285222
3505	0.0285283
3506	0.028534
3507	0.0285401
3508	0.0285458
3509	0.0285518
3510	0.0285575
3511	0.0285635
3512	0.0285692
3513	0.0285751
3514	0.0285811
3515	0.0285868
3516	0.0285927
3517	0.0285983
3518	0.028604
3519	0.0286098
3520	0.0286157
3521	0.0286215
3522	0.0286273
3523	0.0286329
3524	0.0286387
3525	0.0286443
3526	0.0286501
3527	0.0286558
3528	0.0286614
3529	0.028667
3530	0.0286724
3531	0.0286777
3532	0.0286831
3533	0.0286886
3534	0.0286941
3535	0.0286998
3536	0.0287054
3537	0.0287108
3538	0.0287163
3539	0.0287219
3540	0.0287274
3541	0.0287329
3542	0.0287383
3543	0.0287438
3544	0.0287492
3545	0.0287547
3546	0.0287603
3547	0.0287656
3548	0.0287711
3549	0.0287764
3550	0.0287817
3551	0.0287872
3552	0.0287924
3553	0.0287979
3554	0.0288033
3555	0.0288086
3556	0.0288138
3557	0.0288192
3558	0.0288246
3559	0.0288298
3560	0.0288349
3561	0.0288403
3562	0.0288455
3563	0.0288508
3564	0.0288559
3565	0.0288613
3566	0.0288664
3567	0.0288716
3568	0.0288767
3569	0.0288828
3570	0.0288894
3571	0.0288957
3572	0.0289022
3573	0.0289084
3574	0.0289144
3575	0.0289209
3576	0.0289272
3577	0.0289337
3578	0.0289399
3579	0.0289463
3580	0.0289528
3581	0.0289589
3582	0.0289667
3583	0.0289741
3584	0.0289818
3585	0.0289892
3586	0.0289969
3587	0.0290043
3588	0.029012
3589	0.0290194
3590	0.0290275
3591	0.0290362
3592	0.0290454
3593	0.0290541
3594	0.0290633
3595	0.029072
3596	0.0290811
3597	0.0290898
3598	0.0290989
3599	0.029108
3600	0.0291167
3601	0.0291257
3602	0.0291348
3603	0.0291434
3604	0.0291524
3605	0.0291611
3606	0.0291683
3607	0.0291765
3608	0.0291855
3609	0.0291941
3610	0.0292027
3611	0.0292117
3612	0.0292203
3613	0.0292292
3614	0.0292377
3615	0.0292466
3616	0.0292552
3617	0.0292637
3618	0.0292721
3619	0.0292812
3620	0.0292896
3621	0.0292985
3622	0.0293073
3623	0.0293161
3624	0.0293246
3625	0.0293334
3626	0.0293422
3627	0.029351
3628	0.02936
3629	0.0293698
3630	0.02938
3631	0.0293897
3632	0.0294
3633	0.0294102
3634	0.02942
3635	0.0294302
3636	0.0294403
3637	0.0294502
3638	0.0294616
3639	0.0294729
3640	0.0294846
3641	0.0294964
3642	0.0295081
3643	0.0295198
3644	0.0295316
3645	0.0295428
3646	0.0295545
3647	0.0295662
3648	0.0295779
3649	0.0295891
3650	0.0296007
3651	0.0296115
3652	0.0296231
3653	0.0296347
3654	0.0296464
3655	0.029658
3656	0.0296691
3657	0.0296807
3658	0.0296918
3659	0.0297029
3660	0.029714
3661	0.0297246
3662	0.0297362
3663	0.0297472
3664	0.0297583
3665	0.0297698
3666	0.0297808
3667	0.0297923
3668	0.0298033
3669	0.0298148
3670	0.0298263
3671	0.0298368
3672	0.0298478
3673	0.0298595
3674	0.0298713
3675	0.0298826
3676	0.0298943
3677	0.0299061
3678	0.0299169
3679	0.0299281
3680	0.0299398
3681	0.0299515
3682	0.0299623
3683	0.0299739
3684	0.0299856
3685	0.0299968
3686	0.0300084
3687	0.0300201
3688	0.0300317
3689	0.0300429
3690	0.0300545
3691	0.0300661
3692	0.0300767
3693	0.0300883
3694	0.0300999
3695	0.030111
3696	0.0301225
3697	0.0301341
3698	0.0301456
3699	0.0301567
3700	0.0301682
3701	0.0301797
3702	0.0301911
3703	0.0302017
3704	0.0302123
3705	0.0302233
3706	0.0302343
3707	0.0302452
3708	0.0302567
3709	0.0302681
3710	0.0302795
3711	0.0302906
3712	0.0303018
3713	0.0303128
3714	0.0303241
3715	0.0303355
3716	0.0303464
3717	0.0303577
3718	0.0303691
3719	0.0303804
3720	0.0303912
3721	0.0304025
3722	0.0304138
3723	0.0304251
3724	0.0304359
3725	0.0304472
3726	0.030458
3727	0.0304692
3728	0.0304805
3729	0.0304917
3730	0.0305029
3731	0.0305136
3732	0.0305248
3733	0.030536
3734	0.0305467
3735	0.0305579
3736	0.030569
3737	0.0305802
3738	0.0305916
3739	0.0306044
3740	0.0306166
3741	0.0306294
3742	0.0306422
3743	0.0306549
3744	0.0306676
3745	0.0306799
3746	0.0306921
3747	0.0307038
3748	0.0307165
3749	0.0307286
3750	0.0307408
3751	0.0307535
3752	0.0307661
3753	0.0307783
3754	0.0307909
3755	0.030803
3756	0.0308152
3757	0.0308273
3758	0.0308399
3759	0.030852
3760	0.0308645
3761	0.0308771
3762	0.0308896
3763	0.0309023
3764	0.0309154
3765	0.0309285
3766	0.0309411
3767	0.0309542
3768	0.0309673
3769	0.0309804
3770	0.0309935
3771	0.031006
3772	0.0310191
3773	0.0310321
3774	0.0310446
3775	0.0310576
3776	0.0310706
3777	0.0310831
3778	0.0310961
3779	0.0311091
3780	0.0311221
3781	0.031135
3782	0.0311477
3783	0.0311604
3784	0.0311734
3785	0.0311863
3786	0.0311992
3787	0.0312121
3788	0.0312245
3789	0.0312368
3790	0.0312487
3791	0.031261
3792	0.0312739
3793	0.0312857
3794	0.031298
3795	0.0313109
3796	0.0313232
3797	0.0313365
3798	0.0313482
3799	0.031361
3800	0.0313733
3801	0.0313861
3802	0.0313988
3803	0.031411
3804	0.0314238
3805	0.031436
3806	0.0314487
3807	0.0314614
3808	0.0314736
3809	0.0314863
3810	0.0314985
3811	0.0315107
3812	0.0315233
3813	0.0315369
3814	0.0315525
3815	0.0315675
3816	0.031583
3817	0.0315979
3818	0.0316128
3819	0.0316283
3820	0.0316432
3821	0.0316587
3822	0.0316736
3823	0.0316884
3824	0.0317033
3825	0.0317187
3826	0.0317336
3827	0.031749
3828	0.0317644
3829	0.0317792
3830	0.0317946
3831	0.0318093
3832	0.0318235
3833	0.0318321
3834	0.0318444
3835	0.0318591
3836	0.0318744
3837	0.0318898
3838	0.0319051
3839	0.0319203
3840	0.031935
3841	0.0319503
3842	0.0319656
3843	0.0319802
3844	0.0319955
3845	0.0320107
3846	0.0320265
3847	0.0320417
3848	0.0320563
3849	0.0320715
3850	0.0320861
3851	0.0321012
3852	0.0321158
3853	0.0321309
3854	0.0321454
3855	0.0321606
3856	0.032175
3857	0.0321901
3858	0.0322052
3859	0.0322197
3860	0.0322347
3861	0.0322498
3862	0.0322648
3863	0.0322792
3864	0.0322937
3865	0.0323087
3866	0.0323236
3867	0.0323386
3868	0.0323536
3869	0.0323679
3870	0.0323829
3871	0.0323978
3872	0.0324127
3873	0.0324276
3874	0.0324425
3875	0.0324568
3876	0.0324705
3877	0.0324842
3878	0.032499
3879	0.0325139
3880	0.0325281
3881	0.0325429
3882	0.0325577
3883	0.0325719
3884	0.0325867
3885	0.0326014
3886	0.0326162
3887	0.0326306
3888	0.0326451
3889	0.0326592
3890	0.0326739
3891	0.032688
3892	0.0327015
3893	0.0327162
3894	0.0327303
3895	0.0327444
3896	0.0327584
3897	0.032773
3898	0.0327871
3899	0.0328017
3900	0.0328163
3901	0.0328306
3902	0.0328448
3903	0.0328588
3904	0.0328733
3905	0.0328879
3906	0.0329024
3907	0.0329171
3908	0.0329309
3909	0.0329475
3910	0.0329641
3911	0.0329806
3912	0.0329972
3913	0.0330131
3914	0.033029
3915	0.0330449
3916	0.0330614
3917	0.0330779
3918	0.0330938
3919	0.0331103
3920	0.0331248
3921	0.0331409
3922	0.0331571
3923	0.0331735
3924	0.0331893
3925	0.0332057
3926	0.0332219
3927	0.0332379
3928	0.033255
3929	0.0332732
3930	0.0332914
3931	0.0333089
3932	0.0333263
3933	0.0333437
3934	0.0333619
3935	0.0333793
3936	0.0333974
3937	0.0334148
3938	0.0334322
3939	0.0334496
3940	0.033467
3941	0.033485
3942	0.0335031
3943	0.0335204
3944	0.0335385
3945	0.0335565
3946	0.0335738
3947	0.0335911
3948	0.0336091
3949	0.0336264
3950	0.0336443
3951	0.0336616
3952	0.0336795
3953	0.0336975
3954	0.0337147
3955	0.0337326
3956	0.0337498
3957	0.0337677
3958	0.0337856
3959	0.0338035
3960	0.0338213
3961	0.0338385
3962	0.0338556
3963	0.0338727
3964	0.0338898
3965	0.0339076
3966	0.0339244
3967	0.0339418
3968	0.0339596
3969	0.0339766
3970	0.0339944
3971	0.0340114
3972	0.0340291
3973	0.0340462
3974	0.0340639
3975	0.0340808
3976	0.0340978
3977	0.0341155
3978	0.0341332
3979	0.0341501
3980	0.0341677
3981	0.0341847
3982	0.0342023
3983	0.0342197
3984	0.0342368
3985	0.0342536
3986	0.0342712
3987	0.0342888
3988	0.0343063
3989	0.0343231
3990	0.0343407
3991	0.0343575
3992	0.034375
3993	0.0343918
3994	0.0344092
3995	0.034426
3996	0.0344435
3997	0.0344595
3998	0.0344762
3999	0.0344937
4000	0.0345111
4001	0.0345278
4002	0.0345451
4003	0.0345621
4004	0.0345792
4005	0.0345958
4006	0.0346118
4007	0.0346277
4008	0.034645
4009	0.0346617
4010	0.0346783
4011	0.0346955
4012	0.0347121
4013	0.0347294
4014	0.0347452
4015	0.0347611
4016	0.0347769
4017	0.0347941
4018	0.0348113
4019	0.0348278
4020	0.034845
4021	0.0348622
4022	0.0348786
4023	0.0348958
4024	0.0349122
4025	0.0349293
4026	0.0349464
4027	0.0349635
4028	0.0349799
4029	0.034997
4030	0.0350134
4031	0.0350304
4032	0.0350468
4033	0.0350638
4034	0.0350808
4035	0.0350978
4036	0.0351148
4037	0.035131
4038	0.035148
4039	0.0351643
4040	0.0351812
4041	0.0351975
4042	0.0352144
4043	0.0352313
4044	0.0352481
4045	0.0352643
4046	0.0352812
4047	0.0352981
4048	0.0353142
4049	0.0353304
4050	0.0353458
4051	0.035362
4052	0.0353781
4053	0.0353949
4054	0.0354111
4055	0.0354286
4056	0.0354467
4057	0.0354642
4058	0.0354809
4059	0.035499
4060	0.0355171
4061	0.0355302
4062	0.0355469
4063	0.0355642
4064	0.0355823
4065	0.0356004
4066	0.0356177
4067	0.0356358
4068	0.0356538
4069	0.0356711
4070	0.0356891
4071	0.0357071
4072	0.0357251
4073	0.0357431
4074	0.0357603
4075	0.0357783
4076	0.0357962
4077	0.0358138
4078	0.0358314
4079	0.0358493
4080	0.0358668
4081	0.0358843
4082	0.0359022
4083	0.0359201
4084	0.0359379
4085	0.0359557
4086	0.0359736
4087	0.0359907
4088	0.0360085
4089	0.0360262
4090	0.0360437
4091	0.0360605
4092	0.0360772
4093	0.0360937
4094	0.0361121
4095	0.0361283
4096	0.0361476
4097	0.0361676
4098	0.0361866
4099	0.0362063
4100	0.0362251
4101	0.0362445
4102	0.0362638
4103	0.036283
4104	0.036302
4105	0.0363202
4106	0.0363382
4107	0.0363561
4108	0.0363724
4109	0.03639
4110	0.0364083
4111	0.0364264
4112	0.0364445
4113	0.0364623
4114	0.0364794
4115	0.0364963
4116	0.0365138
4117	0.0365305
4118	0.0365478
4119	0.0365642
4120	0.0365813
4121	0.0365982
4122	0.036615
4123	0.0366309
4124	0.0366475
4125	0.0366639
4126	0.0366798
4127	0.0366957
4128	0.0367118
4129	0.0367277
4130	0.0367436
4131	0.0367587
4132	0.0367743
4133	0.0367897
4134	0.0368051
4135	0.0368198
4136	0.0368331
4137	0.0368481
4138	0.0368625
4139	0.0368767
4140	0.0368914
4141	0.0369049
4142	0.0369194
4143	0.0369332
4144	0.0369469
4145	0.0369611
4146	0.0369746
4147	0.0369886
4148	0.0370019
4149	0.0370156
4150	0.0370293
4151	0.0370423
4152	0.0370557
4153	0.0370685
4154	0.0370813
4155	0.0370944
4156	0.0371069
4157	0.0371193
4158	0.0371317
4159	0.0371441
4160	0.0371566
4161	0.0371686
4162	0.0371806
4163	0.0371924
4164	0.0372047
4165	0.0372164
4166	0.0372284
4167	0.0372404
4168	0.0372518
4169	0.0372631
4170	0.0372738
4171	0.037285
4172	0.0372956
4173	0.037307
4174	0.0373179
4175	0.0373291
4176	0.0373393
4177	0.0373482
4178	0.0373583
4179	0.0373683
4180	0.0373787
4181	0.037389
4182	0.0373992
4183	0.0374093
4184	0.0374198
4185	0.0374298
4186	0.0374401
4187	0.0374499
4188	0.0374596
4189	0.0374692
4190	0.0374791
4191	0.0374886
4192	0.037498
4193	0.0375073
4194	0.0375158
4195	0.0375238
4196	0.0375321
4197	0.03754
4198	0.0375486
4199	0.0375574
4200	0.0375659
4201	0.0375746
4202	0.0375829
4203	0.03759
4204	0.0375978
4205	0.0376059
4206	0.037614
4207	0.0376219
4208	0.0376298
4209	0.0376356
4210	0.0376407
4211	0.037645
4212	0.0376517
4213	0.0376577
4214	0.037664
4215	0.0376689
4216	0.0376751
4217	0.0376809
4218	0.0376883
4219	0.0376946
4220	0.0377009
4221	0.0377072
4222	0.0377137
4223	0.0377199
4224	0.0377245
4225	0.0377299
4226	0.0377366
4227	0.0377422
4228	0.0377485
4229	0.0377546
4230	0.0377608
4231	0.0377668
4232	0.0377726
4233	0.0377783
4234	0.037785
4235	0.0377915
4236	0.0377973
4237	0.0378022
4238	0.0378079
4239	0.0378144
4240	0.0378205
4241	0.0378266
4242	0.0378324
4243	0.0378383
4244	0.0378442
4245	0.0378503
4246	0.0378561
4247	0.0378611
4248	0.0378668
4249	0.0378724
4250	0.037878
4251	0.0378837
4252	0.0378882
4253	0.0378927
4254	0.0378969
4255	0.0379013
4256	0.0379058
4257	0.0379097
4258	0.0379122
4259	0.0379158
4260	0.0379191
4261	0.0379224
4262	0.0379266
4263	0.0379305
4264	0.0379352
4265	0.0379401
4266	0.0379437
4267	0.0379479
4268	0.0379529
4269	0.0379576
4270	0.0379624
4271	0.037967
4272	0.0379719
4273	0.0379764
4274	0.037981
4275	0.0379853
4276	0.0379897
4277	0.037994
4278	0.0379975
4279	0.0380013
4280	0.0380049
4281	0.0380071
4282	0.0380099
4283	0.0380125
4284	0.0380161
4285	0.03802
4286	0.0380239
4287	0.0380279
4288	0.0380319
4289	0.0380359
4290	0.0380396
4291	0.0380434
4292	0.0380473
4293	0.0380509
4294	0.0380545
4295	0.0380583
4296	0.0380618
4297	0.0380655
4298	0.0380691
4299	0.0380724
4300	0.0380754
4301	0.0380785
4302	0.0380816
4303	0.0380848
4304	0.038088
4305	0.0380911
4306	0.0380941
4307	0.0380973
4308	0.0381002
4309	0.038103
4310	0.0381058
4311	0.0381086
4312	0.0381112
4313	0.0381139
4314	0.0381164
4315	0.0381192
4316	0.0381219
4317	0.0381244
4318	0.038127
4319	0.0381295
4320	0.038132
4321	0.0381343
4322	0.0381366
4323	0.0381387
4324	0.0381408
4325	0.0381429
4326	0.038145
4327	0.0381471
4328	0.0381491
4329	0.0381511
4330	0.0381531
4331	0.038155
4332	0.0381569
4333	0.0381587
4334	0.0381604
4335	0.0381621
4336	0.0381638
4337	0.0381654
4338	0.0381666
4339	0.0381679
4340	0.0381694
4341	0.0381707
4342	0.038172
4343	0.0381734
4344	0.0381747
4345	0.0381759
4346	0.0381771
4347	0.0381782
4348	0.0381793
4349	0.0381804
4350	0.0381814
4351	0.0381825
4352	0.0381834
4353	0.0381844
4354	0.0381852
4355	0.0381859
4356	0.0381867
4357	0.0381875
4358	0.0381882
4359	0.0381894
4360	0.0381905
4361	0.0381917
4362	0.0381927
4363	0.0381937
4364	0.0381948
4365	0.0381958
4366	0.0381968
4367	0.0381977
4368	0.0381987
4369	0.0381997
4370	0.0382005
4371	0.0382014
4372	0.0382021
4373	0.038203
4374	0.0382037
4375	0.0382044
4376	0.0382052
4377	0.038206
4378	0.0382067
4379	0.0382073
4380	0.0382078
4381	0.0382084
4382	0.0382089
4383	0.0382095
4384	0.0382099
4385	0.0382104
4386	0.0382109
4387	0.0382113
4388	0.0382117
4389	0.038212
4390	0.0382123
4391	0.0382126
4392	0.0382129
4393	0.0382132
4394	0.0382134
4395	0.0382136
4396	0.0382137
4397	0.0382139
4398	0.038214
4399	0.038214
4400	0.0382141
4401	0.0382141
4402	0.0382141
4403	0.0382141
4404	0.038214
4405	0.0382139
4406	0.0382138
4407	0.0382137
4408	0.0382135
4409	0.0382133
4410	0.038213
4411	0.0382128
4412	0.0382125
4413	0.0382122
4414	0.0382118
4415	0.0382114
4416	0.038211
4417	0.0382106
4418	0.0382102
4419	0.0382096
4420	0.0382091
4421	0.0382086
4422	0.0382081
4423	0.0382075
4424	0.0382068
4425	0.0382062
4426	0.0382055
4427	0.0382048
4428	0.0382041
4429	0.0382033
4430	0.0382026
4431	0.0382018
4432	0.0382009
4433	0.0382
4434	0.0381992
4435	0.0381982
4436	0.0381973
4437	0.0381963
4438	0.0381953
4439	0.0381943
4440	0.0381934
4441	0.0381923
4442	0.0381913
4443	0.0381901
4444	0.038189
4445	0.0381878
4446	0.0381866
4447	0.0381855
4448	0.0381842
4449	0.0381829
4450	0.0381816
4451	0.0381803
4452	0.0381789
4453	0.0381775
4454	0.038176
4455	0.0381746
4456	0.0381732
4457	0.0381716
4458	0.0381701
4459	0.0381686
4460	0.038167
4461	0.0381654
4462	0.0381639
4463	0.0381623
4464	0.0381606
4465	0.0381589
4466	0.0381571
4467	0.0381554
4468	0.0381537
4469	0.0381519
4470	0.03815
4471	0.0381481
4472	0.0381462
4473	0.0381442
4474	0.0381424
4475	0.0381405
4476	0.0381386
4477	0.0381367
4478	0.038135
4479	0.0381335
4480	0.0381318
4481	0.0381302
4482	0.0381286
4483	0.0381269
4484	0.0381254
4485	0.0381237
4486	0.038122
4487	0.0381203
4488	0.0381186
4489	0.0381168
4490	0.038115
4491	0.0381132
4492	0.0381113
4493	0.0381095
4494	0.0381077
4495	0.0381057
4496	0.0381038
4497	0.0381017
4498	0.0380998
4499	0.0380977
4500	0.0380957
4501	0.0380936
4502	0.0380916
4503	0.0380896
4504	0.0380875
4505	0.0380854
4506	0.0380833
4507	0.0380812
4508	0.0380789
4509	0.0380767
4510	0.0380744
4511	0.0380722
4512	0.0380698
4513	0.0380674
4514	0.0380651
4515	0.0380628
4516	0.0380605
4517	0.0380581
4518	0.0380562
4519	0.0380548
4520	0.0380525
4521	0.0380503
4522	0.0380479
4523	0.0380457
4524	0.0380433
4525	0.0380409
4526	0.0380386
4527	0.0380365
4528	0.0380343
4529	0.0380319
4530	0.0380294
4531	0.0380269
4532	0.0380245
4533	0.0380219
4534	0.0380193
4535	0.0380169
4536	0.0380145
4537	0.0380118
4538	0.0380093
4539	0.0380067
4540	0.0380042
4541	0.0380015
4542	0.0379988
4543	0.0379961
4544	0.0379935
4545	0.0379907
4546	0.0379879
4547	0.0379852
4548	0.0379824
4549	0.0379795
4550	0.0379767
4551	0.0379739
4552	0.037971
4553	0.0379681
4554	0.0379653
4555	0.0379625
4556	0.0379596
4557	0.0379568
4558	0.0379537
4559	0.0379507
4560	0.0379478
4561	0.0379447
4562	0.0379417
4563	0.0379387
4564	0.0379357
4565	0.0379326
4566	0.0379295
4567	0.0379264
4568	0.0379232
4569	0.0379201
4570	0.0379172
4571	0.0379142
4572	0.0379111
4573	0.037908
4574	0.0379048
4575	0.0379015
4576	0.0378983
4577	0.037895
4578	0.0378918
4579	0.0378886
4580	0.0378852
4581	0.0378818
4582	0.0378786
4583	0.0378751
4584	0.0378719
4585	0.0378684
4586	0.0378651
4587	0.0378616
4588	0.0378582
4589	0.0378547
4590	0.0378512
4591	0.0378478
4592	0.0378444
4593	0.0378408
4594	0.0378374
4595	0.0378338
4596	0.0378302
4597	0.0378267
4598	0.0378232
4599	0.0378195
4600	0.0378158
4601	0.0378123
4602	0.0378086
4603	0.0378049
4604	0.0378013
4605	0.0377977
4606	0.0377941
4607	0.0377905
4608	0.0377868
4609	0.037783
4610	0.0377795
4611	0.0377759
4612	0.0377722
4613	0.0377685
4614	0.0377649
4615	0.0377615
4616	0.0377576
4617	0.0377539
4618	0.0377501
4619	0.0377462
4620	0.0377424
4621	0.0377386
4622	0.0377346
4623	0.0377308
4624	0.0377271
4625	0.0377233
4626	0.0377192
4627	0.0377154
4628	0.0377115
4629	0.0377074
4630	0.0377035
4631	0.0376994
4632	0.0376955
4633	0.0376916
4634	0.0376876
4635	0.0376836
4636	0.0376797
4637	0.0376755
4638	0.0376713
4639	0.0376673
4640	0.0376631
4641	0.0376591
4642	0.0376549
4643	0.0376506
4644	0.0376466
4645	0.0376423
4646	0.0376382
4647	0.0376339
4648	0.0376297
4649	0.0376257
4650	0.0376216
4651	0.0376172
4652	0.0376129
4653	0.0376087
4654	0.0376044
4655	0.0376002
4656	0.037596
4657	0.0375916
4658	0.0375875
4659	0.0375835
4660	0.0375791
4661	0.0375746
4662	0.0375704
4663	0.0375659
4664	0.0375614
4665	0.0375571
4666	0.0375527
4667	0.0375483
4668	0.037544
4669	0.0375398
4670	0.0375353
4671	0.0375308
4672	0.0375266
4673	0.037522
4674	0.0375176
4675	0.0375131
4676	0.0375087
4677	0.0375042
4678	0.0374996
4679	0.0374952
4680	0.0374906
4681	0.0374861
4682	0.0374815
4683	0.0374769
4684	0.0374723
4685	0.0374676
4686	0.0374631
4687	0.0374586
4688	0.0374539
4689	0.0374492
4690	0.0374446
4691	0.0374401
4692	0.0374355
4693	0.0374308
4694	0.037426
4695	0.0374214
4696	0.0374165
4697	0.0374121
4698	0.0374081
4699	0.0374042
4700	0.0374002
4701	0.0373965
4702	0.0373928
4703	0.0373887
4704	0.0373848
4705	0.0373807
4706	0.0373768
4707	0.0373727
4708	0.0373688
4709	0.0373647
4710	0.0373609
4711	0.0373568
4712	0.0373528
4713	0.0373486
4714	0.0373446
4715	0.0373406
4716	0.0373364
4717	0.0373322
4718	0.0373282
4719	0.037324
4720	0.0373198
4721	0.0373157
4722	0.0373116
4723	0.0373074
4724	0.0373033
4725	0.037299
4726	0.0372947
4727	0.0372906
4728	0.0372863
4729	0.0372822
4730	0.037278
4731	0.0372739
4732	0.0372697
4733	0.0372654
4734	0.0372612
4735	0.0372568
4736	0.0372528
4737	0.0372484
4738	0.0372442
4739	0.0372398
4740	0.0372356
4741	0.0372311
4742	0.0372269
4743	0.0372224
4744	0.0372182
4745	0.0372141
4746	0.03721
4747	0.0372069
4748	0.0372033
4749	0.037199
4750	0.0371945
4751	0.03719
4752	0.0371855
4753	0.037181
4754	0.0371767
4755	0.0371721
4756	0.0371676
4757	0.037163
4758	0.0371587
4759	0.0371541
4760	0.0371497
4761	0.0371451
4762	0.0371405
4763	0.0371359
4764	0.0371315
4765	0.037127
4766	0.0371226
4767	0.0371179
4768	0.0371135
4769	0.0371088
4770	0.0371042
4771	0.0370997
4772	0.037095
4773	0.0370903
4774	0.0370856
4775	0.0370809
4776	0.0370762
4777	0.0370715
